0, 2022-10-04 19:34:07, 1, 10
0, 2022-10-04 19:34:12, -1, 9
0, 2022-10-04 19:34:16, 1, 10
0, 2022-10-04 19:36:55, 1, 11
0, 2022-10-04 19:38:08, -1, 10
0, 2022-10-04 19:39:01, -1, 9
0, 2022-10-04 19:40:45, 1, 10
0, 2022-10-04 19:43:53, -1, 9
0, 2022-10-04 19:52:17, -1, 8
0, 2022-10-04 19:58:55, -1, 7
0, 2022-10-04 20:01:34, 1, 8
0, 2022-10-04 20:01:51, -1, 7
0, 2022-10-04 20:05:16, -1, 6
0, 2022-10-04 20:06:34, -1, 5
0, 2022-10-04 20:08:56, 1, 6
0, 2022-10-04 20:09:04, 1, 7
0, 2022-10-04 20:10:01, -1, 6
0, 2022-10-04 20:11:00, 1, 7
0, 2022-10-04 20:12:12, -1, 6
0, 2022-10-04 20:17:31, -1, 5
0, 2022-10-04 20:18:05, 1, 6
0, 2022-10-04 20:28:31, -1, 5
0, 2022-10-04 20:28:37, -1, 4
0, 2022-10-04 20:28:38, -1, 3
0, 2022-10-04 20:28:58, -1, 2
0, 2022-10-05 10:00:01, -1, -1
0, 2022-10-05 10:03:17, 1, 0
0, 2022-10-05 10:04:20, -1, -1
0, 2022-10-05 10:06:06, 1, 0
0, 2022-10-05 10:06:15, 1, 1
0, 2022-10-05 10:14:03, -1, 0
0, 2022-10-05 10:14:13, 1, 1
0, 2022-10-05 10:16:16, 1, 2
0, 2022-10-05 10:25:07, 1, 3
0, 2022-10-05 10:27:12, -1, 2
0, 2022-10-05 10:27:33, 1, 3
0, 2022-10-05 10:28:03, -1, 2
0, 2022-10-05 10:28:08, 1, 3
0, 2022-10-05 10:32:24, -1, 2
0, 2022-10-05 10:33:03, 1, 3
0, 2022-10-05 10:33:36, -1, 2
0, 2022-10-05 10:34:26, 1, 3
0, 2022-10-05 10:37:05, -1, 2
0, 2022-10-05 10:37:39, 1, 3
0, 2022-10-05 10:38:36, 1, 4
0, 2022-10-05 10:40:20, 1, 5
0, 2022-10-05 10:44:13, 1, 6
0, 2022-10-05 10:44:36, -1, 5
0, 2022-10-05 12:48:09, -1, -1
0, 2022-10-05 12:48:18, 1, 0
0, 2022-10-05 12:49:51, 1, 1
0, 2022-10-05 12:51:04, -1, 0
0, 2022-10-05 12:53:06, -1, -1
0, 2022-10-05 12:58:46, -1, -2
0, 2022-10-05 13:00:21, 1, -1
0, 2022-10-05 13:03:09, -1, -2
0, 2022-10-05 13:05:36, 1, -1
0, 2022-10-05 13:05:59, -1, -2
0, 2022-10-05 13:06:11, 1, -1
0, 2022-10-05 13:07:32, 1, 0
0, 2022-10-05 13:07:46, -1, -1
0, 2022-10-05 13:07:56, -1, -2
0, 2022-10-05 13:08:44, 1, -1
0, 2022-10-05 13:08:55, 1, 0
0, 2022-10-05 13:11:01, 1, 1
0, 2022-10-05 13:11:12, -1, 0
0, 2022-10-05 13:11:25, 1, 1
0, 2022-10-05 13:12:51, -1, 0
0, 2022-10-05 13:12:56, -1, -1
0, 2022-10-05 13:14:18, 1, 0
0, 2022-10-05 13:16:31, -1, -1
0, 2022-10-05 13:20:31, -1, -2
0, 2022-10-05 13:22:26, 1, -1
0, 2022-10-05 13:30:13, -1, -2
0, 2022-10-05 13:33:29, 1, -1
0, 2022-10-05 13:57:08, -1, -2
0, 2022-10-05 13:57:46, 1, -1
0, 2022-10-05 13:58:56, -1, -2
0, 2022-10-05 13:59:00, 1, -1
0, 2022-10-06 09:40:55, -1, -1
0, 2022-10-06 09:41:42, -1, -2
0, 2022-10-06 09:43:01, 1, -1
0, 2022-10-06 09:45:08, -1, -2
0, 2022-10-06 09:49:45, 1, -1
0, 2022-10-06 09:52:35, -1, -2
0, 2022-10-06 09:53:09, 1, -1
0, 2022-10-06 09:53:11, 1, 0
0, 2022-10-06 09:53:13, 1, 1
0, 2022-10-06 09:55:16, 1, 2
0, 2022-10-06 09:58:25, -1, 1
0, 2022-10-06 09:58:26, -1, 0
0, 2022-10-06 09:58:28, -1, -1
0, 2022-10-06 09:59:01, -1, -2
0, 2022-10-06 10:00:37, -1, -3
0, 2022-10-06 10:13:38, 1, -2
0, 2022-10-06 10:13:58, -1, -3
0, 2022-10-06 10:14:25, 1, -2
0, 2022-10-06 10:14:55, -1, -3
0, 2022-10-06 10:17:19, 1, -2
0, 2022-10-06 10:27:28, -1, -3
0, 2022-10-06 10:29:58, 1, -2
0, 2022-10-06 10:35:01, 1, -1
0, 2022-10-06 11:12:18, -1, -2
0, 2022-10-06 11:12:56, 1, -1
0, 2022-10-06 11:13:34, -1, -2
0, 2022-10-06 11:23:03, 1, -1
0, 2022-10-06 11:23:19, -1, -2
0, 2022-10-06 11:23:23, 1, -1
0, 2022-10-06 11:23:38, -1, -2
0, 2022-10-06 11:25:11, -1, -3
0, 2022-10-06 11:27:36, 1, -2
0, 2022-10-06 11:35:37, 1, -1
0, 2022-10-06 12:02:53, -1, -2
0, 2022-10-06 12:03:46, 1, -1
0, 2022-10-06 12:03:53, -1, -2
0, 2022-10-06 12:04:14, -1, -3
0, 2022-10-06 12:04:15, -1, -4
0, 2022-10-06 12:06:08, 1, -3
0, 2022-10-06 12:06:22, -1, -4
0, 2022-10-06 12:17:15, 1, -3
0, 2022-10-06 12:18:13, -1, -4
0, 2022-10-06 12:19:03, 1, -3
0, 2022-10-06 12:28:50, 1, -2
0, 2022-10-06 12:29:24, -1, -3
0, 2022-10-06 12:35:19, 1, -2
0, 2022-10-06 12:35:20, 1, -1
0, 2022-10-06 12:37:54, 1, 0
0, 2022-10-06 12:38:01, -1, -1
0, 2022-10-06 12:38:48, -1, -2
0, 2022-10-06 12:39:17, 1, -1
0, 2022-10-06 12:39:24, -1, -2
0, 2022-10-06 12:39:33, 1, -1
0, 2022-10-06 13:49:40, -1, -1
0, 2022-10-06 13:53:22, 1, 0
0, 2022-10-06 13:55:36, 1, 1
0, 2022-10-06 14:06:36, -1, 0
0, 2022-10-06 14:07:52, 1, 1
0, 2022-10-06 14:21:40, -1, 0
0, 2022-10-06 14:22:15, 1, 1
0, 2022-10-06 14:23:39, -1, 0
0, 2022-10-06 14:24:32, 1, 1
0, 2022-10-06 14:28:30, 1, 2
0, 2022-10-06 14:32:15, -1, 1
0, 2022-10-06 14:32:40, 1, 2
0, 2022-10-06 14:33:26, -1, 1
0, 2022-10-06 14:35:21, 1, 2
0, 2022-10-06 14:35:38, -1, 1
0, 2022-10-06 14:37:14, 1, 2
0, 2022-10-06 14:45:21, 1, 3
0, 2022-10-06 14:47:26, -1, 2
0, 2022-10-06 15:01:57, 1, 3
0, 2022-10-06 15:02:40, -1, 2
0, 2022-10-06 15:05:08, 1, 3
0, 2022-10-06 15:09:35, -1, 2
0, 2022-10-06 15:11:47, 1, 3
0, 2022-10-06 15:16:07, -1, 2
0, 2022-10-06 15:18:50, 1, 3
0, 2022-10-06 15:20:07, 1, 4
0, 2022-10-06 15:20:45, -1, 3
0, 2022-10-06 15:20:57, 1, 4
0, 2022-10-06 15:36:00, -1, 3
0, 2022-10-06 15:36:50, 1, 4
0, 2022-10-06 15:36:51, 1, 5
0, 2022-10-06 15:38:39, -1, 4
0, 2022-10-06 15:41:38, -1, 3
0, 2022-10-06 15:42:05, -1, 2
0, 2022-10-06 15:42:05, 1, 3
0, 2022-10-06 15:48:38, 1, 4
0, 2022-10-06 15:49:57, -1, 3
0, 2022-10-06 15:50:28, 1, 4
0, 2022-10-06 15:51:39, -1, 3
0, 2022-10-06 15:59:42, -1, 2
0, 2022-10-06 16:04:11, 1, 3
0, 2022-10-06 16:12:53, -1, 2
0, 2022-10-06 16:13:41, 1, 3
0, 2022-10-06 16:16:15, 1, 4
0, 2022-10-06 16:18:24, -1, 3
0, 2022-10-06 16:18:27, 1, 4
0, 2022-10-06 16:18:59, -1, 3
0, 2022-10-06 16:20:14, 1, 4
0, 2022-10-06 16:20:15, 1, 5
0, 2022-10-06 16:21:43, -1, 4
0, 2022-10-06 16:23:57, 1, 5
0, 2022-10-06 16:24:05, 1, 6
0, 2022-10-06 16:33:49, 1, 7
0, 2022-10-06 16:36:29, -1, 6
0, 2022-10-06 16:36:53, 1, 7
0, 2022-10-06 16:51:01, -1, 6
0, 2022-10-06 16:55:20, 1, 7
0, 2022-10-06 17:21:23, -1, 6
0, 2022-10-06 17:21:27, 1, 7
0, 2022-10-06 17:21:54, 1, 8
0, 2022-10-06 17:22:13, -1, 7
0, 2022-10-06 17:22:29, -1, 6
0, 2022-10-06 17:23:07, -1, 5
0, 2022-10-06 17:23:25, -1, 4
0, 2022-10-06 17:23:34, 1, 5
0, 2022-10-06 17:24:00, 1, 6
0, 2022-10-06 17:25:11, 1, 7
0, 2022-10-06 17:28:01, -1, 6
0, 2022-10-06 17:28:07, -1, 5
0, 2022-10-06 17:28:29, 1, 6
0, 2022-10-06 17:30:02, -1, 5
0, 2022-10-06 17:30:58, 1, 6
0, 2022-10-06 17:33:52, -1, 5
0, 2022-10-06 17:35:15, 1, 6
0, 2022-10-06 17:37:25, -1, 5
0, 2022-10-06 17:37:29, -1, 4
0, 2022-10-06 17:39:37, 1, 5
0, 2022-10-06 17:40:13, 1, 6
0, 2022-10-06 17:40:15, 1, 7
0, 2022-10-06 17:40:17, 1, 8
0, 2022-10-06 17:48:16, -1, 7
0, 2022-10-06 17:48:23, 1, 8
0, 2022-10-06 17:59:30, -1, 7
0, 2022-10-06 17:59:31, -1, 6
0, 2022-10-06 17:59:35, -1, 5
0, 2022-10-06 17:59:38, 1, 6
0, 2022-10-06 18:01:07, 1, 7
0, 2022-10-06 18:01:40, -1, 6
0, 2022-10-06 18:01:41, -1, 5
0, 2022-10-06 18:06:50, -1, 4
0, 2022-10-06 18:07:12, 1, 5
0, 2022-10-06 18:08:27, -1, 4
0, 2022-10-06 18:21:04, 1, 5
0, 2022-10-06 18:21:25, -1, 4
0, 2022-10-06 18:34:42, -1, 3
0, 2022-10-06 18:35:03, 1, 4
0, 2022-10-06 18:35:38, -1, 3
0, 2022-10-06 18:35:59, -1, 2
0, 2022-10-06 18:36:17, 1, 3
0, 2022-10-06 18:36:28, 1, 4
0, 2022-10-06 18:36:32, -1, 3
0, 2022-10-06 18:37:12, -1, 2
0, 2022-10-06 18:37:30, 1, 3
0, 2022-10-06 18:37:39, 1, 4
0, 2022-10-06 18:38:05, -1, 3
0, 2022-10-06 18:38:08, -1, 2
0, 2022-10-06 18:38:37, -1, 1
0, 2022-10-06 18:38:50, 1, 2
0, 2022-10-06 18:39:02, -1, 1
0, 2022-10-06 18:39:22, 1, 2
0, 2022-10-06 18:39:48, 1, 3
0, 2022-10-06 18:39:56, -1, 2
0, 2022-10-06 18:40:09, 1, 3
0, 2022-10-06 18:40:17, -1, 2
0, 2022-10-06 18:40:21, -1, 1
0, 2022-10-06 18:40:54, 1, 2
0, 2022-10-06 18:41:55, 1, 3
0, 2022-10-06 18:42:22, -1, 2
0, 2022-10-06 18:42:36, 1, 3
0, 2022-10-06 18:42:58, -1, 2
0, 2022-10-06 18:43:24, 1, 3
0, 2022-10-06 18:43:56, -1, 2
0, 2022-10-06 18:44:34, 1, 3
0, 2022-10-06 18:45:03, -1, 2
0, 2022-10-06 18:45:12, -1, 1
0, 2022-10-06 18:45:34, 1, 2
0, 2022-10-06 18:48:33, 1, 3
0, 2022-10-06 18:48:57, 1, 4
0, 2022-10-06 18:49:05, -1, 3
0, 2022-10-06 18:49:09, 1, 4
0, 2022-10-06 18:49:52, -1, 3
0, 2022-10-06 18:53:12, -1, 2
0, 2022-10-06 18:53:21, 1, 3
0, 2022-10-06 18:53:36, -1, 2
0, 2022-10-06 18:53:40, 1, 3
0, 2022-10-06 18:54:26, -1, 2
0, 2022-10-06 18:55:27, -1, 1
0, 2022-10-06 18:55:47, 1, 2
0, 2022-10-06 18:55:51, 1, 3
0, 2022-10-06 18:56:20, -1, 2
0, 2022-10-06 18:56:27, -1, 1
0, 2022-10-06 19:00:48, -1, 0
0, 2022-10-06 19:03:04, 1, 1
0, 2022-10-06 19:03:06, 1, 2
0, 2022-10-06 19:04:14, 1, 3
0, 2022-10-06 19:04:31, -1, 2
0, 2022-10-06 19:04:33, -1, 1
0, 2022-10-06 19:04:40, -1, 0
0, 2022-10-06 19:05:41, 1, 1
0, 2022-10-06 19:13:34, -1, 0
0, 2022-10-06 19:13:43, 1, 1
0, 2022-10-06 19:13:50, -1, 0
0, 2022-10-06 19:14:33, 1, 1
0, 2022-10-06 19:14:43, -1, 0
0, 2022-10-06 19:19:14, 1, 1
0, 2022-10-06 19:20:13, 1, 2
0, 2022-10-06 19:20:24, -1, 1
0, 2022-10-06 19:21:50, 1, 2
0, 2022-10-06 19:23:16, -1, 1
0, 2022-10-06 19:24:06, 1, 2
0, 2022-10-08 09:39:50, 1, 1
0, 2022-10-08 09:40:35, -1, 0
0, 2022-10-08 09:40:43, 1, 1
0, 2022-10-08 09:40:56, -1, 0
0, 2022-10-08 09:41:52, 1, 1
0, 2022-10-08 09:52:37, 1, 2
0, 2022-10-08 10:32:47, 1, 3
0, 2022-10-08 10:48:34, -1, 2
0, 2022-10-08 10:48:49, 1, 3
0, 2022-10-08 10:49:03, 1, 4
0, 2022-10-08 10:49:20, -1, 3
0, 2022-10-08 10:50:09, 1, 4
0, 2022-10-08 10:50:38, -1, 3
0, 2022-10-08 10:52:42, 1, 4
0, 2022-10-08 10:53:00, -1, 3
0, 2022-10-08 10:53:34, 1, 4
0, 2022-10-08 10:56:33, -1, 3
0, 2022-10-08 10:59:06, 1, 4
0, 2022-10-08 11:19:08, -1, 3
0, 2022-10-08 11:19:36, 1, 4
0, 2022-10-08 11:28:13, -1, 3
0, 2022-10-08 11:28:20, 1, 4
0, 2022-10-08 11:39:26, 1, 5
0, 2022-10-08 11:40:10, -1, 4
0, 2022-10-08 11:40:13, 1, 5
0, 2022-10-08 11:41:27, 1, 6
0, 2022-10-08 11:42:06, -1, 5
0, 2022-10-08 11:45:02, 1, 6
0, 2022-10-08 11:46:10, 1, 7
0, 2022-10-08 11:56:48, -1, 6
0, 2022-10-08 11:57:19, 1, 7
0, 2022-10-08 12:23:17, -1, 6
0, 2022-10-08 12:24:52, 1, 7
0, 2022-10-08 13:18:05, -1, 6
0, 2022-10-08 13:29:55, -1, 5
0, 2022-10-08 13:30:09, -1, 4
0, 2022-10-08 13:30:13, -1, 3
0, 2022-10-08 13:31:55, -1, 2
0, 2022-10-08 13:32:49, 1, 3
0, 2022-10-08 13:32:50, 1, 4
0, 2022-10-08 13:32:52, 1, 5
0, 2022-10-08 13:33:13, -1, 4
0, 2022-10-08 13:33:54, 1, 5
0, 2022-10-08 13:33:55, 1, 6
0, 2022-10-08 13:38:44, 1, 7
0, 2022-10-08 14:00:26, 1, 8
0, 2022-10-08 14:05:06, -1, 7
0, 2022-10-08 14:26:39, -1, 6
0, 2022-10-08 14:28:29, 1, 7
0, 2022-10-08 14:32:56, -1, 6
0, 2022-10-08 14:32:59, -1, 5
0, 2022-10-08 14:33:03, -1, 4
0, 2022-10-08 14:33:11, 1, 5
0, 2022-10-08 14:33:12, 1, 6
0, 2022-10-08 14:33:34, -1, 5
0, 2022-10-08 14:33:38, -1, 4
0, 2022-10-08 14:33:43, 1, 5
0, 2022-10-08 14:33:47, 1, 6
0, 2022-10-08 14:33:57, -1, 5
0, 2022-10-08 14:34:02, -1, 4
0, 2022-10-08 15:07:24, 1, 5
0, 2022-10-08 15:07:25, 1, 6
0, 2022-10-08 15:07:27, 1, 7
0, 2022-10-08 15:07:29, 1, 8
0, 2022-10-08 15:14:11, -1, 7
0, 2022-10-08 15:18:36, 1, 8
0, 2022-10-08 15:27:16, 1, 9
0, 2022-10-08 15:31:42, -1, 8
0, 2022-10-08 15:52:20, 1, 9
0, 2022-10-08 16:05:32, 1, 10
0, 2022-10-08 16:08:10, -1, 9
0, 2022-10-08 16:08:58, 1, 10
0, 2022-10-08 16:26:09, -1, 9
0, 2022-10-08 16:26:29, -1, 8
0, 2022-10-08 16:26:32, -1, 7
0, 2022-10-08 16:30:48, -1, 6
0, 2022-10-08 16:35:26, -1, 5
0, 2022-10-08 16:35:30, 1, 6
0, 2022-10-08 16:35:56, 1, 7
0, 2022-10-08 16:50:59, 1, 8
0, 2022-10-08 16:51:29, -1, 7
0, 2022-10-08 16:54:28, 1, 8
0, 2022-10-08 17:03:54, -1, 7
0, 2022-10-08 17:06:16, -1, 6
0, 2022-10-08 17:06:17, 1, 7
0, 2022-10-08 17:06:32, -1, 6
0, 2022-10-08 17:07:57, 1, 7
0, 2022-10-08 17:13:44, -1, 6
0, 2022-10-08 17:13:46, -1, 5
0, 2022-10-08 17:14:49, 1, 6
0, 2022-10-08 17:16:02, -1, 5
0, 2022-10-08 17:32:24, 1, 6
0, 2022-10-08 17:32:25, 1, 7
0, 2022-10-08 17:49:16, -1, 6
0, 2022-10-08 18:00:15, -1, 5
0, 2022-10-08 18:00:29, 1, 6
0, 2022-10-08 18:01:36, -1, 5
0, 2022-10-08 18:01:42, 1, 6
0, 2022-10-08 18:02:14, 1, 7
0, 2022-10-08 18:04:08, -1, 6
0, 2022-10-08 18:04:17, -1, 5
0, 2022-10-08 18:18:55, 1, 6
0, 2022-10-08 18:19:00, 1, 7
0, 2022-10-08 18:21:16, -1, 6
0, 2022-10-08 18:23:59, 1, 7
0, 2022-10-08 19:44:59, 1, 8
0, 2022-10-08 20:05:43, -1, 7
0, 2022-10-08 20:06:55, 1, 8
0, 2022-10-08 20:09:18, 1, 9
0, 2022-10-08 20:13:20, -1, 8
0, 2022-10-08 20:13:22, -1, 7
0, 2022-10-10 07:26:07, 1, 8
0, 2022-10-10 07:27:37, -1, 7
0, 2022-10-10 07:27:41, 1, 8
0, 2022-10-10 07:28:27, -1, 7
0, 2022-10-10 07:29:41, 1, 8
0, 2022-10-10 08:42:34, 1, 9
0, 2022-10-10 08:42:48, 1, 10
0, 2022-10-10 08:48:21, -1, 9
0, 2022-10-10 08:50:50, 1, 10
0, 2022-10-10 08:58:00, 1, 1
0, 2022-10-10 08:58:04, 1, 2
0, 2022-10-10 09:03:10, -1, 1
0, 2022-10-10 09:03:18, 1, 2
0, 2022-10-10 09:23:47, 1, 1
0, 2022-10-10 09:26:55, 1, 2
0, 2022-10-10 09:33:04, 1, 3
0, 2022-10-10 09:33:34, -1, 2
0, 2022-10-10 09:33:36, 1, 3
0, 2022-10-10 09:35:07, 1, 4
0, 2022-10-10 09:36:08, -1, 3
0, 2022-10-10 09:39:17, 1, 4
0, 2022-10-10 09:44:30, -1, 6
0, 2022-10-10 09:44:35, 1, 7
0, 2022-10-10 09:52:56, -1, 6
0, 2022-10-10 09:55:05, 1, 7
0, 2022-10-10 09:55:33, -1, 6
0, 2022-10-10 09:56:31, 1, 7
0, 2022-10-10 09:58:33, -1, 6
0, 2022-10-10 10:00:40, 1, 7
0, 2022-10-10 10:00:40, 1, 8
0, 2022-10-10 10:02:26, 1, 9
0, 2022-10-10 10:05:20, -1, 8
0, 2022-10-10 10:07:36, 1, 9
0, 2022-10-10 10:12:13, 1, 10
0, 2022-10-10 10:14:11, -1, 9
0, 2022-10-10 10:25:35, 1, 10
0, 2022-10-10 10:27:05, -1, 9
0, 2022-10-10 10:27:19, 1, 10
0, 2022-10-10 10:27:48, -1, 9
0, 2022-10-10 10:27:54, 1, 10
0, 2022-10-10 10:39:34, 1, 11
0, 2022-10-10 10:47:30, 1, 12
0, 2022-10-10 10:58:33, 1, 13
0, 2022-10-10 13:26:58, 1, 7
0, 2022-10-10 13:27:19, -1, 6
0, 2022-10-10 13:30:03, -1, 5
0, 2022-10-10 13:30:23, 1, 6
0, 2022-10-10 13:30:24, -1, 5
0, 2022-10-10 13:30:30, 1, 6
0, 2022-10-10 13:30:37, -1, 5
0, 2022-10-10 13:31:11, -1, 4
0, 2022-10-10 13:31:15, 1, 5
0, 2022-10-10 13:31:52, 1, 6
0, 2022-10-10 13:32:20, -1, 5
0, 2022-10-10 13:39:39, -1, 4
0, 2022-10-10 13:40:15, 1, 5
0, 2022-10-10 13:46:40, -1, 4
0, 2022-10-10 13:49:12, 1, 5
0, 2022-10-10 13:50:09, 1, 6
0, 2022-10-10 13:56:37, 1, 7
0, 2022-10-10 13:56:37, 1, 8
0, 2022-10-10 14:03:27, -1, 7
0, 2022-10-10 14:05:28, -1, 6
0, 2022-10-10 14:07:21, 1, 7
0, 2022-10-10 14:07:42, -1, 6
0, 2022-10-10 14:09:24, 1, 7
0, 2022-10-10 14:14:29, -1, 6
0, 2022-10-10 14:20:18, 1, 7
0, 2022-10-10 14:20:44, 1, 8
0, 2022-10-10 14:20:52, -1, 7
0, 2022-10-10 14:21:01, -1, 6
0, 2022-10-12 08:27:46, 1, 3
0, 2022-10-12 08:28:03, -1, 2
0, 2022-10-12 08:28:39, 1, 3
0, 2022-10-12 08:33:21, -1, 2
0, 2022-10-12 08:37:04, 1, 3
0, 2022-10-12 08:56:45, 1, 4
0, 2022-10-12 09:06:19, -1, 3
0, 2022-10-12 09:06:32, 1, 4
0, 2022-10-12 09:16:40, -1, 3
0, 2022-10-12 09:17:05, 1, 4
0, 2022-10-12 09:17:35, 1, 5
0, 2022-10-12 09:19:31, -1, 4
0, 2022-10-12 09:20:43, -1, 3
0, 2022-10-12 09:21:20, 1, 4
0, 2022-10-12 09:21:58, 1, 5
0, 2022-10-12 09:31:32, 1, 6
0, 2022-10-12 09:37:41, 1, 7
0, 2022-10-12 09:39:35, 1, 8
0, 2022-10-12 09:42:37, -1, 7
0, 2022-10-12 09:42:41, -1, 6
0, 2022-10-12 09:45:33, -1, 5
0, 2022-10-12 09:45:41, 1, 6
0, 2022-10-12 09:46:04, -1, 5
0, 2022-10-12 09:46:27, -1, 4
0, 2022-10-12 09:48:00, 1, 5
0, 2022-10-12 09:58:39, 1, 6
0, 2022-10-12 09:59:17, 1, 7
0, 2022-10-12 09:59:28, -1, 6
0, 2022-10-12 10:00:54, 1, 7
0, 2022-10-12 10:03:23, -1, 6
0, 2022-10-12 10:10:24, 1, 7
0, 2022-10-12 10:14:45, 1, 8
0, 2022-10-12 10:14:47, 1, 9
0, 2022-10-12 10:14:49, 1, 10
0, 2022-10-12 10:14:59, -1, 9
0, 2022-10-12 10:16:18, 1, 10
0, 2022-10-12 10:17:17, -1, 9
0, 2022-10-12 10:17:54, 1, 10
0, 2022-10-12 10:24:09, 1, 11
0, 2022-10-12 10:25:19, -1, 10
0, 2022-10-12 10:27:08, 1, 11
0, 2022-10-12 10:29:37, 1, 12
0, 2022-10-12 10:30:28, 1, 13
0, 2022-10-12 10:39:34, 1, 14
0, 2022-10-12 10:50:26, 1, 15
0, 2022-10-12 16:29:38, 1, 10
0, 2022-10-12 16:36:27, -1, 9
0, 2022-10-12 16:37:53, 1, 10
0, 2022-10-12 16:41:24, -1, 9
0, 2022-10-12 16:49:55, 1, 10
0, 2022-10-12 16:52:12, -1, 9
0, 2022-10-12 16:54:22, 1, 10
0, 2022-10-12 16:58:30, -1, 9
0, 2022-10-12 17:03:27, -1, 8
0, 2022-10-12 17:04:39, 1, 9
0, 2022-10-12 17:05:41, -1, 8
0, 2022-10-12 17:06:42, 1, 9
0, 2022-10-12 17:08:06, 1, 10
0, 2022-10-12 17:15:59, -1, 9
0, 2022-10-12 17:18:43, 1, 10
0, 2022-10-12 17:30:10, 1, 11
0, 2022-10-12 17:35:47, -1, 10
